JobID,Y_prob,Y_pred,UserID,rank
821691,0.9579118095131636,1,13,0
508898,0.6243748806269729,1,13,1
322183,0.5557954467947451,1,13,2
501864,0.5557954467947451,1,13,3
890398,0.5471081315724429,1,13,4
1053938,0.5471081315724429,1,13,5
904793,0.5426700535306854,1,13,6
1066465,0.5380682580838638,1,13,7
145443,0.508488337290996,1,13,8
588624,0.5069572075219252,1,13,9
785527,0.5069572075219252,1,13,10
830261,0.5069572075219252,1,13,11
681880,0.5069572075219252,1,13,12
350081,0.5035336100810274,1,13,13
1094112,0.5027678399836694,1,13,14
1087682,0.499587800572403,0,13,15
653867,0.499587800572403,0,13,16
472398,0.4988922932409077,0,13,17
178851,0.4929612630823169,0,13,18
234659,0.4899757243531252,0,13,19
131166,0.7697559791800204,1,514,0
879289,0.6232488178767202,1,514,1
675970,0.6208057294328501,1,514,2
67493,0.6208057294328501,1,514,3
771687,0.6208057294328501,1,514,4
584963,0.5941323255302484,1,514,5
1061171,0.5724112993523871,1,514,6
849931,0.5586457524250076,1,514,7
13317,0.5586457524250076,1,514,8
684820,0.5586457524250076,1,514,9
722406,0.5586457524250076,1,514,10
696037,0.5577607773134051,1,514,11
39534,0.5577607773134051,1,514,12
148094,0.5577607773134051,1,514,13
6284,0.5577607773134051,1,514,14
102626,0.5577607773134051,1,514,15
483248,0.5502071900040497,1,514,16
107458,0.5502071900040497,1,514,17
280919,0.5430719353092937,1,514,18
139486,0.5374109483365918,1,514,19
654542,0.9565327679971023,1,681,0
630141,0.4482832471457425,0,681,1
845247,0.41176841037101686,0,681,2
436354,0.41007545518014826,0,681,3
789519,0.35200763891287296,0,681,4
726537,0.3070426903618722,0,681,5
1075844,0.29181020842738903,0,681,6
259939,0.2830019942729501,0,681,7
815940,0.2710157463611326,0,681,8
268412,0.26614790735440264,0,681,9
614350,0.2611270693927679,0,681,10
552029,0.2589804508140201,0,681,11
802081,0.25632493574904874,0,681,12
926193,0.25632493574904874,0,681,13
486834,0.25632493574904874,0,681,14
850667,0.25632493574904874,0,681,15
443663,0.25037205754017,0,681,16
478036,0.23918285438648038,0,681,17
785560,0.23496651789174589,0,681,18
1105770,0.22677470721542092,0,681,19
85377,0.9335508956046464,1,767,0
90534,0.5747460760430319,1,767,1
923874,0.5403985761157998,1,767,2
143421,0.5086745839273985,1,767,3
272533,0.4769351231960121,0,767,4
85445,0.4482864749306138,0,767,5
78704,0.44347505343109667,0,767,6
459131,0.438451455993554,0,767,7
491762,0.43253882950483236,0,767,8
1107056,0.4323405360348273,0,767,9
1078435,0.4285919914544013,0,767,10
760040,0.4285919914544013,0,767,11
505550,0.4285919914544013,0,767,12
262448,0.4285919914544013,0,767,13
23294,0.4285919914544013,0,767,14
575982,0.4284503656237654,0,767,15
100505,0.42684024547547855,0,767,16
950445,0.4167954461260232,0,767,17
595981,0.4167544823720359,0,767,18
633954,0.4149093084338467,0,767,19
663823,0.9955888921328963,1,883,0
962582,0.6330620844452508,1,883,1
1077512,0.398478438386733,0,883,2
329592,0.38183135458051365,0,883,3
46854,0.3691595984606046,0,883,4
339068,0.3558424314167712,0,883,5
410644,0.3526704723938496,0,883,6
194613,0.3526704723938496,0,883,7
898766,0.348244605091527,0,883,8
935984,0.345398935855573,0,883,9
37723,0.3386171828108156,0,883,10
511778,0.33181388375353305,0,883,11
632391,0.33181388375353305,0,883,12
144183,0.33181388375353305,0,883,13
292502,0.33181388375353305,0,883,14
969100,0.3294143916040953,0,883,15
585432,0.31526706630943624,0,883,16
854276,0.31066980142448597,0,883,17
219229,0.31028678008614785,0,883,18
409545,0.2923739810359756,0,883,19
655183,0.9665397753121377,1,1006,0
1012531,0.35513716144486634,0,1006,1
253914,0.34277694343405885,0,1006,2
1074888,0.3104744568996355,0,1006,3
644623,0.29861742959354987,0,1006,4
475009,0.296818871971799,0,1006,5
764989,0.29462864429920593,0,1006,6
883643,0.2906367034569702,0,1006,7
1069160,0.2802867470863135,0,1006,8
159315,0.2802867470863135,0,1006,9
775945,0.2802867470863135,0,1006,10
197548,0.2723761450187963,0,1006,11
668711,0.2723761450187963,0,1006,12
1007614,0.26248790968983665,0,1006,13
3095,0.25883439386677204,0,1006,14
573250,0.25026804655592017,0,1006,15
681671,0.2494509580687751,0,1006,16
874875,0.24667812143052467,0,1006,17
661999,0.24203550653530978,0,1006,18
545320,0.23615993060092186,0,1006,19
709999,0.8804972139934722,1,1066,0
1007040,0.5591741539545844,1,1066,1
513996,0.36736184915294107,0,1066,2
749901,0.3252169833399232,0,1066,3
989782,0.3230675946113464,0,1066,4
1025798,0.3038183129618172,0,1066,5
189146,0.29176822202821606,0,1066,6
1115755,0.2802867470863135,0,1066,7
1081150,0.2802867470863135,0,1066,8
255281,0.2723761450187963,0,1066,9
638003,0.2600711154167196,0,1066,10
973602,0.25232517535979576,0,1066,11
1010319,0.24886265431052546,0,1066,12
91214,0.24783689227353506,0,1066,13
880084,0.24101463988939037,0,1066,14
920611,0.23783116048609113,0,1066,15
284377,0.23707596155673719,0,1066,16
441693,0.23615993060092186,0,1066,17
999327,0.23615993060092186,0,1066,18
912450,0.23615993060092186,0,1066,19
807824,0.9914438205292824,1,1149,0
1040820,0.7251375889827885,1,1149,1
1115507,0.3982914855290299,0,1149,2
11235,0.3909790945165278,0,1149,3
214195,0.3888731166992496,0,1149,4
256767,0.38797421677001326,0,1149,5
197992,0.3818856566041903,0,1149,6
920305,0.37876071216526447,0,1149,7
1072759,0.3730232278973416,0,1149,8
411456,0.3730232278973416,0,1149,9
448845,0.3730232278973416,0,1149,10
809942,0.3730232278973416,0,1149,11
338957,0.368947668812878,0,1149,12
849596,0.3682875606983689,0,1149,13
938717,0.36706731302803114,0,1149,14
333390,0.3638412304054945,0,1149,15
959574,0.36052467771705937,0,1149,16
938738,0.35396131440289613,0,1149,17
502990,0.35396131440289613,0,1149,18
279087,0.35396131440289613,0,1149,19
163263,0.9413624826201978,1,2520,0
1046419,0.4403062514613338,0,2520,1
248934,0.3665522631796812,0,2520,2
655252,0.3617270717517713,0,2520,3
865227,0.3617270717517713,0,2520,4
921404,0.3463244295528047,0,2520,5
263466,0.34614606764062994,0,2520,6
329159,0.339585890571499,0,2520,7
892000,0.338995175564523,0,2520,8
16596,0.33772137406737834,0,2520,9
930936,0.3316476984718512,0,2520,10
329926,0.3283340722350785,0,2520,11
773488,0.32546841508411134,0,2520,12
618958,0.31757096076426045,0,2520,13
353029,0.31277809886520447,0,2520,14
695561,0.3056109435428256,0,2520,15
41522,0.3042784530574114,0,2520,16
373429,0.3042784530574114,0,2520,17
508936,0.3042784530574114,0,2520,18
228430,0.3042784530574114,0,2520,19
688047,0.9874378216180704,1,2639,0
316774,0.7041328261591677,1,2639,1
399551,0.700194438102106,1,2639,2
342406,0.6914185819071572,1,2639,3
2420,0.6914185819071572,1,2639,4
239718,0.660835638100399,1,2639,5
321195,0.660835638100399,1,2639,6
947597,0.6506350772529452,1,2639,7
913824,0.6448100903690795,1,2639,8
111589,0.6448100903690795,1,2639,9
867709,0.6388670357299122,1,2639,10
503567,0.6077904209096596,1,2639,11
998857,0.6034290986063171,1,2639,12
1035177,0.5932867598829474,1,2639,13
25982,0.5932867598829474,1,2639,14
838540,0.5932867598829474,1,2639,15
179560,0.5932867598829474,1,2639,16
1055520,0.5932867598829474,1,2639,17
970440,0.5932867598829474,1,2639,18
145186,0.5872273973320942,1,2639,19
152025,0.9512239829480145,1,3699,0
450129,0.49973627615344063,0,3699,1
239773,0.46519899118876407,0,3699,2
939592,0.41375940949454526,0,3699,3
521893,0.40567353752509816,0,3699,4
475828,0.4024015302443167,0,3699,5
974226,0.3802362570610959,0,3699,6
34625,0.3576825291430413,0,3699,7
315620,0.3576825291430413,0,3699,8
877775,0.3576825291430413,0,3699,9
730016,0.33614358939956945,0,3699,10
927091,0.33608636227332744,0,3699,11
442657,0.33606109356021574,0,3699,12
826479,0.33254844475942874,0,3699,13
749238,0.32299227879075576,0,3699,14
899632,0.32210382571093354,0,3699,15
402882,0.31176484386703857,0,3699,16
319107,0.30514384808915856,0,3699,17
649900,0.30514384808915856,0,3699,18
396456,0.30514384808915856,0,3699,19
850036,0.9937672011799695,1,3763,0
401948,0.3836668547258945,0,3763,1
1081059,0.3693158251635386,0,3763,2
1102548,0.32551454598838125,0,3763,3
446034,0.30500685173720155,0,3763,4
365691,0.30455491963788767,0,3763,5
851506,0.2967630949902907,0,3763,6
794690,0.29377846204234287,0,3763,7
609030,0.27141908900761597,0,3763,8
882530,0.26511395122193,0,3763,9
1074421,0.26511395122193,0,3763,10
170364,0.26511395122193,0,3763,11
766658,0.26511395122193,0,3763,12
159337,0.26372143483968247,0,3763,13
1110642,0.2616477491231283,0,3763,14
1011259,0.2575795674182633,0,3763,15
758345,0.2518968064039342,0,3763,16
646322,0.2417236102700901,0,3763,17
313878,0.24086610987803458,0,3763,18
430857,0.23330295133012421,0,3763,19
200635,0.9567119570362967,1,3859,0
602589,0.6681328440856525,1,3859,1
561711,0.6162565074244697,1,3859,2
701700,0.6005978718797034,1,3859,3
285488,0.5804719829104845,1,3859,4
1030000,0.5525217004765797,1,3859,5
962066,0.48219937490563874,0,3859,6
282967,0.48219937490563874,0,3859,7
11517,0.48219937490563874,0,3859,8
539805,0.47216512609570316,0,3859,9
321910,0.47047506522090676,0,3859,10
202209,0.46339923327169846,0,3859,11
109148,0.46092194265876296,0,3859,12
242925,0.4487586719776294,0,3859,13
831348,0.4469716823048004,0,3859,14
737399,0.4465425641372933,0,3859,15
540954,0.4415456695764336,0,3859,16
911235,0.4415456695764336,0,3859,17
290647,0.4399181187304503,0,3859,18
772728,0.43750351366590273,0,3859,19
439592,0.583694730259399,1,4647,0
