JobID,Y_prob,Y_pred,UserID,rank
242040,0.9903147289318188,1,13,0
110296,0.9883287849143759,1,13,1
997257,0.9425317216852747,1,13,2
11974,0.9404031004283993,1,13,3
601850,0.6223938432169538,1,13,4
919556,0.3223811503988055,0,13,5
1057569,0.3091854383372541,0,13,6
1116150,0.2824541095294884,0,13,7
764500,0.24346870312053526,0,13,8
230268,0.22448414531458094,0,13,9
498712,0.2061848907864432,0,13,10
842053,0.20577051054619025,0,13,11
328664,0.19681714211214277,0,13,12
885417,0.18730584922826227,0,13,13
258050,0.18694204774614426,0,13,14
265838,0.18636001993594442,0,13,15
823659,0.17914503915353014,0,13,16
916743,0.16711772076843115,0,13,17
28031,0.15841269127530463,0,13,18
30091,0.15362664195684067,0,13,19
668334,0.9440380846048726,1,514,0
320487,0.9427384224524588,1,514,1
614714,0.9402014630061213,1,514,2
1076104,0.5374816840759328,1,514,3
525141,0.41816556431017515,0,514,4
755161,0.3808659851749603,0,514,5
664013,0.3554408235478515,0,514,6
196371,0.3441617255306206,0,514,7
38932,0.29807169254243,0,514,8
487165,0.28660234386156785,0,514,9
609063,0.248801495443135,0,514,10
652613,0.24160166792641846,0,514,11
219667,0.23248425836759012,0,514,12
465157,0.2105374799022851,0,514,13
457925,0.2014262497019394,0,514,14
334090,0.19936348537256102,0,514,15
1096365,0.1963239292767437,0,514,16
99831,0.1879914067452229,0,514,17
67534,0.18284104329573503,0,514,18
966516,0.17142537584122136,0,514,19
777957,0.9450440506747971,1,681,0
48779,0.9401954908429284,1,681,1
759515,0.9391121937882844,1,681,2
954481,0.9374485914275152,1,681,3
617606,0.9270053273058941,1,681,4
736476,0.9260858912334287,1,681,5
365727,0.41817037291326026,0,681,6
551679,0.41560478349080476,0,681,7
166326,0.30441661781537294,0,681,8
325869,0.25047086078110664,0,681,9
996746,0.22873203930082872,0,681,10
454713,0.22268226462719232,0,681,11
1012615,0.2051605648238909,0,681,12
158277,0.19033490323666313,0,681,13
1018843,0.18848506824546368,0,681,14
466161,0.18296287975363903,0,681,15
696172,0.18101025363610654,0,681,16
349586,0.17859937511861332,0,681,17
576790,0.1685944544650525,0,681,18
920380,0.16840019095876782,0,681,19
467858,0.9434414469186102,1,767,0
277313,0.9424861298175279,1,767,1
737568,0.941970833977499,1,767,2
480138,0.9417176757936832,1,767,3
465672,0.9415871571059343,1,767,4
636336,0.9400844588338488,1,767,5
373241,0.939382380746245,1,767,6
175291,0.937327107330813,1,767,7
1005006,0.3424183558178067,0,767,8
611137,0.29541752039074354,0,767,9
786108,0.2121637549358277,0,767,10
243961,0.20392955562648782,0,767,11
759635,0.19533360770359184,0,767,12
211249,0.1776303398915865,0,767,13
1085906,0.17361756350749535,0,767,14
954723,0.17067356129476582,0,767,15
116964,0.16910202660009802,0,767,16
566294,0.16667794382271595,0,767,17
597394,0.1648667882356492,0,767,18
1041150,0.1602516232922463,0,767,19
1101721,0.9436100697101453,1,883,0
447390,0.9430260298546356,1,883,1
664973,0.9406506451663686,1,883,2
1041638,0.3745089835690649,0,883,3
586700,0.22427207478628394,0,883,4
301349,0.22174924964361215,0,883,5
315252,0.2074727987367774,0,883,6
