JobID,Y_prob,Y_pred,UserID,rank
1066465,0.8342441403428296,1,13,0
129969,0.8317508809581479,1,13,1
638811,0.8142336308150108,1,13,2
489470,0.8034971666275024,1,13,3
904793,0.7741497561285212,1,13,4
821691,0.7713633430311311,1,13,5
75809,0.7280224715283155,1,13,6
855212,0.727336155377557,1,13,7
472398,0.7161544536238557,1,13,8
561513,0.6945575659443853,1,13,9
612698,0.6852284955563607,1,13,10
237243,0.6779852353928801,1,13,11
383666,0.6755759138196018,1,13,12
598128,0.6561247436196019,1,13,13
350081,0.6462239115776097,1,13,14
508898,0.6450157854234303,1,13,15
497733,0.6273008309328634,1,13,16
123120,0.6210049579089466,1,13,17
890398,0.5764648880301246,1,13,18
1053938,0.5764648880301246,1,13,19
131166,0.8618304968514239,1,514,0
879289,0.8186347763401376,1,514,1
661846,0.79053780343837,1,514,2
967462,0.7778228654845533,1,514,3
850977,0.7525790342318677,1,514,4
411752,0.7473408104820375,1,514,5
616523,0.731414087939234,1,514,6
224156,0.7208104418552717,1,514,7
584963,0.7149595990632661,1,514,8
904883,0.7136368676400717,1,514,9
767682,0.6997102407547855,1,514,10
1094800,0.5915623113999302,1,514,11
696110,0.5764636296679607,1,514,12
30247,0.5764636296679607,1,514,13
925257,0.5665306043903133,1,514,14
19562,0.5665306043903133,1,514,15
177870,0.5665306043903133,1,514,16
795640,0.5665306043903133,1,514,17
646162,0.5665306043903133,1,514,18
192646,0.5665306043903133,1,514,19
630141,0.8937923416240398,1,681,0
789519,0.8612589008700146,1,681,1
1013609,0.7866108974188457,1,681,2
1043634,0.7715511513862185,1,681,3
1075844,0.7656800179975725,1,681,4
893926,0.7606049474574569,1,681,5
484750,0.7404118346077628,1,681,6
790335,0.7350209025727584,1,681,7
845247,0.7268418990512776,1,681,8
654542,0.7153870818538676,1,681,9
436354,0.6919006005915667,1,681,10
1105770,0.6902685746348911,1,681,11
726537,0.6683172835016539,1,681,12
600160,0.6419218862274335,1,681,13
13064,0.6416962694428554,1,681,14
526767,0.6305958657435408,1,681,15
259939,0.6130810272453852,1,681,16
882928,0.6051780805890963,1,681,17
552029,0.5787518441967506,1,681,18
1016228,0.5750324429601654,1,681,19
491762,0.8927556855950602,1,767,0
143421,0.8917535661823037,1,767,1
762663,0.8897157960251334,1,767,2
85377,0.7618915479670848,1,767,3
575982,0.7585042811191091,1,767,4
100505,0.7460868287941178,1,767,5
272533,0.7159732810359188,1,767,6
950445,0.71431926709885,1,767,7
