UserID,JobID,Y_prob,Y_pred,rank
13,821691,0.9999233677637529,1,0
13,701157,5.984104081054277e-23,0,1
13,208055,5.698271752868892e-23,0,2
13,860580,5.689497490523752e-23,0,3
13,444416,4.805453294374086e-23,0,4
13,1092282,4.5809870628754374e-23,0,5
13,324559,4.465994312999332e-23,0,6
13,129969,4.236780556999136e-23,0,7
13,145443,4.1345507733627906e-23,0,8
13,478319,4.0811064940758854e-23,0,9
13,4540,4.0740238692377474e-23,0,10
13,107453,3.7083173520163167e-23,0,11
13,482235,3.622784846483353e-23,0,12
13,643462,3.200071005761587e-23,0,13
13,434339,3.1287682060011985e-23,0,14
13,589357,2.285607907391807e-23,0,15
13,653867,1.7466443538851803e-23,0,16
13,85439,1.5587093397029998e-23,0,17
13,411244,1.4718025171373863e-23,0,18
13,178403,1.463457030063333e-23,0,19
514,15474,2.1804846431626623e-22,0,0
514,148094,1.0567835343449911e-22,0,1
514,646162,4.352550058910745e-23,0,2
514,713164,4.352550058910745e-23,0,3
514,584963,4.2326627702334703e-23,0,4
514,619462,4.1563624456973223e-23,0,5
514,594868,3.44500115814215e-23,0,6
514,347601,3.3947054133127404e-23,0,7
514,863186,3.0444351315166634e-23,0,8
514,925751,3.010291254073295e-23,0,9
514,27234,2.6457060923218663e-23,0,10
514,895247,2.446345814066212e-23,0,11
514,411752,2.3447915657349678e-23,0,12
514,161085,2.1843988237675328e-23,0,13
514,98804,2.1604452830817164e-23,0,14
514,1076663,2.0152538629891198e-23,0,15
514,308342,1.7271392242175152e-23,0,16
514,345503,1.6976965316848725e-23,0,17
514,1094800,1.6652622330704382e-23,0,18
514,967462,1.631638603475886e-23,0,19
681,654542,0.9998800416691956,1,0
681,600160,1.989686096136404e-22,0,1
681,1043634,1.5906214735604247e-22,0,2
681,436354,1.4592312348740916e-22,0,3
681,891620,1.4311839623260126e-22,0,4
681,847859,1.2892181071741445e-22,0,5
681,110114,1.200448602473919e-22,0,6
681,776021,6.966861541295162e-23,0,7
681,981238,6.726123414380072e-23,0,8
681,750200,5.731021592764244e-23,0,9
681,17473,5.428074903585056e-23,0,10
681,515876,4.7244079579171563e-23,0,11
681,7764,3.5671199837021605e-23,0,12
681,360653,3.130218554336274e-23,0,13
681,480111,3.082104025795137e-23,0,14
681,1105770,3.079490191338082e-23,0,15
681,527829,2.992368444362061e-23,0,16
681,286389,2.975646705852544e-23,0,17
681,273603,2.84735653209617e-23,0,18
681,627614,2.797085120562137e-23,0,19
767,85377,0.9998177148301621,1,0
767,158646,1.397219549191164e-22,0,1
767,505550,1.3549982481136027e-22,0,2
767,662248,1.3532921175122118e-22,0,3
767,992559,6.389684835950295e-23,0,4
767,468002,5.984671329219194e-23,0,5
767,717517,4.1498845734149235e-23,0,6
767,1068112,4.0104259402561715e-23,0,7
767,629395,3.737676868262695e-23,0,8
767,466842,3.5010711669069795e-23,0,9
767,588106,3.5010711669069795e-23,0,10
767,530333,3.017079327536436e-23,0,11
767,670064,2.9924246215695146e-23,0,12
767,78704,2.7036628399623655e-23,0,13
767,762663,2.5713756977341794e-23,0,14
767,143421,2.528640434275127e-23,0,15
767,950445,2.5229557966881124e-23,0,16
767,1107056,2.3945103253767656e-23,0,17
767,115874,2.2985501369376142e-23,0,18
767,781320,2.2307578959272813e-23,0,19
883,663823,1.0,1,0
883,854036,3.158860058394192e-22,0,1
883,766626,2.6924333326726372e-22,0,2
883,854276,1.4158456855533484e-22,0,3
883,82404,1.275000916365492e-22,0,4
883,719521,1.0274017373181477e-22,0,5
883,928164,4.9710708972125456e-23,0,6
883,263370,4.9190729175243866e-23,0,7
883,71610,4.56150947526683e-23,0,8
883,37723,3.7540543990646965e-23,0,9
883,600632,3.467118499498263e-23,0,10
883,891153,3.4464878342674977e-23,0,11
883,524515,3.093228477007219e-23,0,12
883,754769,3.0196179629094494e-23,0,13
883,325078,2.992194988367855e-23,0,14
883,662030,2.852488744759216e-23,0,15
883,691200,2.683044981799483e-23,0,16
883,988516,2.14653511724239e-23,0,17
883,851299,1.7936402596628862e-23,0,18
883,935984,1.7639106287843998e-23,0,19
1006,655183,0.9999488240018821,1,0
1006,127499,1.2602254215359157e-22,0,1
1006,961186,6.359768054170568e-23,0,2
1006,234082,5.630597948532058e-23,0,3
1006,616140,4.83383601067762e-23,0,4
1006,440264,4.7049865004275037e-23,0,5
1006,273210,3.452469543519233e-23,0,6
1006,726459,3.374536996167641e-23,0,7
1006,162816,3.0353009792560705e-23,0,8
1006,292551,2.65960659100853e-23,0,9
1006,688392,2.5497886900502182e-23,0,10
1006,606098,2.523406711364311e-23,0,11
1006,1115654,2.0805623169491358e-23,0,12
1006,442931,2.0756552222545874e-23,0,13
1006,1114633,1.8329876947821843e-23,0,14
1006,408282,1.7675837023230695e-23,0,15
